188,"Defiled Ice Plains"
189,"Emerald Cliffs"
190,"Pine Taiga"
191,"Pine Taiga M"
192,"End Forest"
193,"End Forest M"
194,"Silk Wetland"
195,"Stone Basin"
196,"Stone Hills"
197,"Tall Oak Forest"
198,"Tall Oak Forest M"
199,"Tall Oak Wetland"
200,"Roofed Swamp"
201,"Mushroom Rainforest"
202,"Overgrown Plains"
203,"Kakadu"
204,"Lush Forest"
205,"Wasteland Spikes"
206,"Eroded Wasteland"
207,"Dry Oak Forest"
208,"Dry Oak Forest M"
209,"Sandstone Ranges"
210,"Canyon"
211,"Icy Hills"
212,"Cold Pine Taiga"
213,"Cold Pine Taiga M"
214,"Aegean Archipelago"
215,"Alium Meadow"
216,"Autumn Forest"
217,"Autumn Forest Hills"
218,"Birch Hills"
219,"Blossom Forest"
220,"Blossom Forest Hills"
221,"Estuary"
222,"Fen"
223,"Fungal Jungle"
224,"Fungal Jungle Hills"
225,"Grass Hills"
226,"Green Mixed Forest"
227,"Green Mixed Forest Hills"
228,"Green Swamp"
229,"Heath"
230,"Highland"
231,"Hills"
232,"Hot Spring"
233,"Lake"
234,"Lowland"
235,"Meadow"
236,"Mixed Forest"
237,"Mixed Forest Hills"
238,"Monsoon Forest"
239,"Moorland"
240,"Mountains"
241,"Oak Forest"
242,"Oak Forest Hills"
243,"Poppy Meadow"
244,"Royal Forest"
245,"Royal Forest Hills"
246,"Tall Oak Forest"
247,"Tall Oak Forest Hills"
248,"White Orchard"
249,"Pink Beach"
250,"Purple Beach"
251,"Orange Beach"
252,"White Beach"
253,"Black Beach"
254,"Iron Beach"
255,"Olivine Beach"
256,"Brown Beach"
257,"Autumn Taiga"
258,"Autumn Taiga Hills"
259,"Blue Taiga"
260,"Blue Taiga Hills"
261,"Cliffs"
262,"Stone Fields"
263,"Maple Forest"
264,"Maple Forest Hills"
265,"Mega Autumn Taiga"
266,"Mega Autumn Taiga Hills"
267,"Mega Blue Taiga"
268,"Mega Blue Taiga Hills"
269,"Mega Maple Forest"
270,"Mega Maple Forest Hills"
271,"Pineland"
272,"Rocky Taiga"
273,"Shrubland"
274,"Stone Mountains"
275,"Clayland"
276,"Lush Desert"
277,"Red Sand Dune"
278,"Rockland"
279,"Sahel"
280,"Sand Dune"
281,"Sandy Mountains"
282,"Scrubland"
283,"Tropical Desert"
284,"Alps"
285,"Cold Birch Forest"
286,"Cold Birch Forest Hills"
287,"Cold Blue Taiga"
288,"Cold Blue Taiga Hills"
289,"Cold Desert"
290,"Cold Flower Forest"
291,"Cold Flower Forest Hills"
292,"Cold Forest"
293,"Cold Forest Hills"
294,"Cold Mega Blue Taiga"
295,"Cold Mega Blue Taiga Hills"
296,"Cold Mega Spruce Taiga"
297,"Cold Mega Spruce Taiga Hills"
298,"Cold Mega Taiga"
299,"Cold Mega Taiga Hills"
300,"Cold Roofed Forest"
301,"Cold Roofed Forest Hills"
302,"Glacier"
303,"Icy Tundra"
304,"Snow Dune"
305,"Tundra"
306,"Autumnal Woods"
307,"Woodlands"
308,"Mini Jungle"
309,"Meadow"
310,"Lush Swamp"
311,"Red Desert"
312,"Temperate Rainforest"
313,"Badlands"
314,"Mountainous Desert"
315,"Rocky Plateau"
316,"Forested Hills"
317,"Birch Forested Hills"
318,"Autumnal Wooded Hills"
319,"Cliffs"
320,"Glacier"
321,"Glacier Spikes"
322,"Snowy Coniferous Forest"
323,"Lush Hills"
324,"Desert Shrubland"
325,"Thicket"
326,"Arid Highland"
327,"Rocky Plains"
328,"ratlantis"
329,"Sorbus Forest"
330,"Ghostly Forest"
331,"Seeping Forest"
332,"Bloodied Hills"
333,"Aether"
334,"A mod doesn't support extended biome IDs -- report to REID"
335,"Crimson Forest"
336,"Warped Forest"
337,"Soul Sand Valley"
338,"Basalt Deltas"
339,"Bamboo Forest"
340,"Forested Mountain"
341,"Snowdonia"
342,"Ash Wastelands"
